DATAFLOW,LAST UPDATE,freq,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2012,14.7,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2013,15.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2014,14.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2015,16.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2016,14.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2017,13.7,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2018,13.2,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2019,13.3,d,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2020,13.6,d,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2021,13.4,d,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2022,13.7,d,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2023,12.8,dp,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Norway,2024,13,dp,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2007,14.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2008,11.4,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2009,8.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2010,4.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2011,5.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2012,6.4,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2013,7.1,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2014,7.7,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2015,7.3,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2016,7.1,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2017,7.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2018,8.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2019,6.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2020,4.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2021,6.2,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2022,7.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2023,5.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Poland,2024,4.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2007,8.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2008,9.2,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2009,10.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2010,12.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2011,12.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2012,15.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2013,13.3,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2014,14.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2015,16.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2016,13.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2017,10.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2018,8.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2019,9.4,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2020,8.3,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2021,7.1,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2022,6.3,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2023,8.6,p,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Portugal,2024,7,p,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2007,12.5,d,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2008,8.5,d,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2009,7.4,d,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2010,8.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2011,9.6,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2012,6.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2013,4.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2014,4.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2015,5.6,e,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2016,4.8,e,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2017,2.9,e,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2018,2.2,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2019,2.6,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2020,0.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2021,1.4,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2022,1.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2023,3.8,e,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Romania,2024,3.7,e,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,2014,8.7,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Serbia,2018,9.6,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2007,17.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2008,16.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2009,15.7,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2010,15.4,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2011,15.6,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2012,15.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2013,14.6,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2014,13.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2015,14.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2016,13.3,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2017,12.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2018,12.1,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2019,11.1,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2020,10.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2021,10.3,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2022,10.4,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2023,11.2,p,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Sweden,2024,11.2,p,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2007,5.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2008,4.1,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2009,-0.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2010,0.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2011,3.3,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2012,4.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2013,6.3,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2014,7.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2015,8.2,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2016,8.1,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2017,8.4,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2018,9.3,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2019,7.5,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2020,2.4,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2021,2.7,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2022,6.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2023,6,bp,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovenia,2024,8,p,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2007,23.6,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2008,20.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2009,21.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2010,19.6,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2011,20.1,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2012,20.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2013,18.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2014,19.7,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2015,19.7,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2016,19.2,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2017,20.1,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2018,19.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2019,18.2,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2020,15.4,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2021,16.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2022,16.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2023,15.7,p,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Slovakia,2024,15.7,p,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",Türkiye,2014,-1.3,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,2007,20.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,2008,21.4,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,2009,20.6,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,2010,23.3,b,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,2011,21.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,2012,22.6,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,2013,21.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,2014,20.9,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,2015,21.0,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,2016,20.7,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,2017,20.8,,
ESTAT:TESEM180(1.0),26/02/26 23:00:00,Annual,Percentage,"Industry, construction and services (except public administration, defense, compulsory social security)",United Kingdom,2018,19.8,,
